E_photon,0.0,0.2,0.4,0.6,0.8,1.0,1.2
1.8780000000000001,0.220009503220917,0.22588129100171664,0.26413718590130547,0.4035393530488246,0.006381331746243544,0.00730913589849901,0.00822793512092113
2.378,0.3317192873559732,0.3380819814717553,0.34695698268793346,0.3606956862670118,0.07307301901491094,0.08093044873903937,0.08802486723706195
2.878,0.32631026591657697,0.33607822656468483,0.3365660860016922,0.32022065043462283,0.13700280846968363,0.1482501530977332,0.15832206020543013
3.378,0.3199358201517072,0.33074205748717495,0.32847982934407505,0.3046175348709318,0.1842497336472186,0.19632625056084244,0.20715285700598668
3.878,0.31736921887653097,0.3277424827955573,0.3244066417044334,0.2995676627855921,0.2182868514921324,0.23019248028435546,0.2408952558206371
4.378,0.3171034083984083,0.32637580268701033,0.3226923267897718,0.29924838866088516,0.24415063352695246,0.2555444755703934,0.26581311673820546
4.878,0.31845695802295193,0.3263055486530053,0.3226736618463334,0.30168927831952835,0.2650731072637479,0.27579143365856157,0.28547218481541164
5.378,0.3210831036623318,0.3272928820096362,0.3239104460879733,0.3058316568382459,0.2824420094485326,0.29234286787189223,0.3013049886499443
5.878,0.3244900203541619,0.3288769290600977,0.32578811968669114,0.31064421819089394,0.2965477953401158,0.30549472538317524,0.31361560099955066
6.378,0.32800296677726637,0.3304109029005025,0.3275566383794713,0.31508983067995333,0.30726490411939594,0.31514941819780135,0.3223329290972315
6.878,0.3309156105090941,0.33123380712383144,0.32850444267376244,0.3182954979410364,0.3144665499242304,0.3212282719400419,0.3274214503173186
7.378,0.332649424705918,0.3308248428564096,0.3281025947574323,0.31967930659195887,0.31820327799845555,0.32383623614991663,0.3290343292297332
7.878,0.33284444618178427,0.32888240348764985,0.3260673537618309,0.3189804018682916,0.31872994358101797,0.32327651039225325,0.32751756146032635
8.378,0.3313727901006568,0.3253282550913385,0.3223491738050575,0.316213429464314,0.3164572416045977,0.3199952949379033,0.32334887566529075
8.878,0.32829885084153904,0.320263351155524,0.3170781384338807,0.3115868559786779,0.311879808535339,0.3145083635463256,0.3170629153072306
9.378,0.3238167099457555,0.3139049557131787,0.31049572796759667,0.30541776307399787,0.30551006687305576,0.30733672802859274,0.3091884215522434
9.878,0.3181881087959573,0.30652664559884973,0.30289313463726547,0.29806187841714205,0.2978301461327598,0.29896180872714645,0.30020621296324573
10.378,0.3116934748245069,0.29841215909475666,0.29456550092971434,0.289865375516987,0.28926376722697134,0.28980067134218435,0.2905273718445828
10.878,0.3045995310650665,0.2898257020185421,0.2857834789631031,0.28113720753373694,0.28016471769362095,0.2801972783633073,0.28048697447283705
11.378,0.2971416985577076,0.28099652486939186,0.2767792047145769,0.2721372141889595,0.2708168167416449,0.27042444657874165,0.2703478526878681
11.878,0.28951735836085585,0.27211376963095896,0.267742353231856,0.2630745869616939,0.26144053329640476,0.26069173047639266,0.2603096390604352
