E_photon,0.0,0.1,0.2,0.3,0.4,0.5,0.6
1.8780000000000001,0.25306391925617644,0.21004095357333694,0.203483124313097,0.20238732436134674,0.2075970857082688,0.22185726029442895,0.25614703843877856
2.378,0.5745880955199459,0.5196487560068455,0.512417999015904,0.5059397803658124,0.4997113161204305,0.4924184901514252,0.4786779105164609
2.878,0.6941807287195981,0.6562427858003264,0.6556948882667596,0.6537524671887492,0.6499145100473945,0.6427696506778691,0.6268481145761502
3.378,0.7339299990852104,0.7119224261790553,0.7151954676119628,0.7164423167742608,0.7153014975252037,0.710773108171167,0.699221262046397
3.878,0.7356583224406377,0.7265394189340751,0.7313955627057702,0.734217205103856,0.7348078512414101,0.7326446558424028,0.7260385880354743
4.378,0.7210723869478285,0.7225789437031918,0.7279177549626163,0.731473667596517,0.7332213501998873,0.7330955849477595,0.7311475903895369
4.878,0.700598259403935,0.7112539027575231,0.7166152825341628,0.7205612761808252,0.7232309569256049,0.7249668585960198,0.7272746596758713
5.378,0.6784549024969111,0.6973379385564521,0.7025431702581035,0.7067478406315183,0.7102358035452409,0.713686080119837,0.7197322325101906
5.878,0.6558289211942705,0.6823882288319362,0.6873644922881221,0.6917591104024925,0.6959712440001226,0.7009311986618587,0.710055549352898
6.378,0.6326981476014806,0.666606173420819,0.6713165534951798,0.6758372572019294,0.6806482767100955,0.686841749931912,0.6982819413448653
6.878,0.6087782260222989,0.6498065495230493,0.6542282813114269,0.6588042439764775,0.6640604556760832,0.6711662317307804,0.6841330938113587
7.378,0.5839314621454852,0.6318531204613784,0.6359734030539261,0.640531895166509,0.6460688715683197,0.6537572117950163,0.6675063314801517
7.878,0.5582663714437579,0.6127928507156346,0.6166085098970726,0.6210823884006332,0.626742121084393,0.6347045798011128,0.6485846114999005
8.378,0.5320840993613155,0.5928386155342774,0.5963549965297831,0.6006873510445425,0.6063292492421971,0.6142964201804818,0.6277713791420052
8.878,0.5057745632865372,0.5722954895488321,0.5755240507931545,0.5796694107950129,0.5851749257482093,0.5929232557896743,0.6055746264940853
9.378,0.4797213195314676,0.5514850329307563,0.5544404089411632,0.558363637085207,0.5636363853641603,0.5709875472155509,0.582504197037112
9.878,0.4542401975082436,0.5306920729232198,0.5333893997656978,0.5370635801237024,0.5420270588207803,0.5488433556930497,0.5590060112148356
10.378,0.4295544167590029,0.5101389962777977,0.5125919317085873,0.515996171478831,0.5205906220648894,0.5267689467772005,0.5354336993853809
10.878,0.405797498982741,0.4899823243090506,0.4922018530323923,0.4953194610324962,0.49949878529996583,0.5049646090344497,0.512047818044631
11.378,0.38303197817606377,0.4703228818439647,0.47231679459785486,0.4751339713237061,0.47886309727171134,0.48356516454611537,0.4890306591053678
11.878,0.3612733170767032,0.45122143126266623,0.45299429320433293,0.45549928949916474,0.45875207843771776,0.4626579948420734,0.4665066399636697
